champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Gwen,Jax,887,24,1.67,1.74,0.4951,0.5049,0.362,0.356,16193,17470,0 days 00:16:17,0 days 00:16:33,0.4443,0.5557,0.5003,0.5016,0.0608,0.0422,0.2419,0.0243
Warwick,Lucian,19,236,1.94,1.48,0.5281,0.4719,0.385,0.396,13579,19917,0 days 00:16:10,0 days 00:17:42,0.5215,0.4785,0.5144,0.4612,0.0116,0.0193,0.003,0.0429
Yorick,Akali,83,84,1.67,2.32,0.3743,0.6257,0.29,0.36,16796,17501,0 days 00:19:13,0 days 00:15:26,0.5,0.5,0.4766,0.4687,0.0054,0.0658,0.0033,0.2192
Yasuo,Akali,157,84,1.59,2.13,0.4409,0.5591,0.356,0.376,16439,15745,0 days 00:17:37,0 days 00:15:52,0.5259,0.4741,0.482,0.4693,0.0091,0.0659,0.1139,0.2186
Darius,Vayne,122,67,1.85,1.55,0.4933,0.5067,0.362,0.36,12632,19604,0 days 00:16:37,0 days 00:16:59,0.4947,0.5053,0.5073,0.4963,0.0449,0.016,0.1331,0.0528
Malphite,Volibear,54,106,2.38,2.32,0.3375,0.6625,0.377,0.391,15033,15078,0 days 00:17:37,0 days 00:19:23,0.5054,0.4946,0.5058,0.5094,0.046,0.0393,0.1194,0.0479
Zac,Renekton,154,58,2.75,1.81,0.4992,0.5008,0.427,0.377,17417,17805,0 days 00:16:06,0 days 00:18:29,0.5616,0.4384,0.5083,0.4912,0.011,0.088,0.0074,0.1333
Lee Sin,Kled,64,240,1.96,2.56,0.4317,0.5683,0.434,0.455,20156,18624,0 days 00:15:30,0 days 00:16:46,0.4599,0.5401,0.5086,0.5165,0.0572,0.0294,0.4689,0.0122
Vayne,Camille,67,164,1.45,1.92,0.5577,0.4423,0.364,0.379,19483,15149,0 days 00:17:32,0 days 00:16:33,0.4983,0.5017,0.4963,0.5,0.016,0.0328,0.0528,0.0107
Rengar,Heimerdinger,107,74,2.31,1.47,0.5993,0.4007,0.396,0.36,16976,21852,0 days 00:16:04,0 days 00:16:11,0.5252,0.4748,0.501,0.5131,0.0175,0.0086,0.011,0.0085
Vayne,Sylas,67,517,1.56,1.94,0.5094,0.4906,0.353,0.398,17094,14250,0 days 00:16:30,0 days 00:16:09,0.5009,0.4991,0.4963,0.5016,0.016,0.1206,0.0528,0.242
Akali,Irelia,84,39,2.08,1.54,0.5047,0.4953,0.385,0.364,17150,16567,0 days 00:15:59,0 days 00:17:55,0.5085,0.4915,0.4693,0.4577,0.0659,0.0677,0.2186,0.1462
Irelia,Sett,39,875,1.52,2.07,0.4721,0.5279,0.371,0.389,16379,17532,0 days 00:15:37,0 days 00:16:24,0.4338,0.5662,0.4577,0.5074,0.0677,0.1382,0.1462,0.1052
Fiora,Riven,114,92,1.7,1.77,0.5189,0.4811,0.365,0.367,18067,15440,0 days 00:17:01,0 days 00:16:10,0.511,0.489,0.508,0.5231,0.0525,0.04,0.0698,0.0043
Garen,Lee Sin,86,64,2.28,2.0,0.5184,0.4816,0.391,0.418,18105,18668,0 days 00:16:47,0 days 00:15:38,0.522,0.478,0.5028,0.5086,0.0341,0.0572,0.0168,0.4689
Darius,Tryndamere,122,23,2.06,1.61,0.5345,0.4655,0.385,0.342,18342,16734,0 days 00:15:51,0 days 00:16:51,0.5329,0.4671,0.5073,0.5069,0.0449,0.0164,0.1331,0.0044
Rumble,Gangplank,68,41,2.21,2.02,0.6354,0.3646,0.403,0.394,19899,17021,0 days 00:17:20,0 days 00:18:11,0.5193,0.4807,0.4868,0.4902,0.0289,0.0303,0.2814,0.0235
Maokai,Renekton,57,58,2.48,1.92,0.4976,0.5024,0.406,0.373,16736,16847,0 days 00:15:56,0 days 00:18:58,0.5444,0.4556,0.5325,0.4912,0.0188,0.088,0.0109,0.1333
Fiora,Quinn,114,133,1.68,1.72,0.5748,0.4252,0.355,0.411,15800,19573,0 days 00:17:33,0 days 00:16:03,0.5089,0.4911,0.508,0.5025,0.0525,0.0091,0.0698,0.0114
Kled,Rumble,240,68,2.71,1.82,0.6239,0.3761,0.451,0.406,16733,19945,0 days 00:18:15,0 days 00:15:50,0.5516,0.4484,0.5165,0.4868,0.0294,0.0289,0.0122,0.2814
Lee Sin,Heimerdinger,64,74,2.14,1.62,0.4681,0.5319,0.409,0.355,16016,24846,0 days 00:16:09,0 days 00:18:28,0.4593,0.5407,0.5086,0.5131,0.0572,0.0086,0.4689,0.0085
Jayce,Maokai,126,57,1.65,2.66,0.4411,0.5589,0.38,0.412,20953,13941,0 days 00:17:55,0 days 00:16:56,0.4228,0.5772,0.4811,0.5325,0.0719,0.0188,0.0497,0.0109
Kalista,Singed,429,27,1.4,2.43,0.618,0.382,0.359,0.426,18871,13635,0 days 00:18:12,0 days 00:15:28,0.431,0.569,0.438,0.5132,0.0055,0.01,0.0029,0.0013
Kayle,Camille,10,164,1.74,2.13,0.3794,0.6206,0.37,0.401,16991,17638,0 days 00:16:57,0 days 00:17:48,0.5117,0.4883,0.5077,0.5,0.0219,0.0328,0.0035,0.0107
Urgot,Shen,6,98,1.88,3.21,0.5512,0.4488,0.396,0.469,17162,10959,0 days 00:21:02,0 days 00:16:04,0.4745,0.5255,0.5006,0.5191,0.0178,0.0775,0.0019,0.1125
Kennen,Jax,85,24,2.15,1.45,0.573,0.427,0.381,0.314,18683,13870,0 days 00:17:23,0 days 00:17:30,0.5281,0.4719,0.496,0.5016,0.0274,0.0422,0.0064,0.0243
Cho'Gath,Singed,31,27,2.3,2.11,0.5896,0.4104,0.369,0.391,18279,20683,0 days 00:17:17,0 days 00:17:34,0.5304,0.4696,0.5029,0.5142,0.01,0.0101,0.001,0.0013
Darius,Kennen,122,85,2.02,1.97,0.6029,0.3971,0.365,0.355,14175,18397,0 days 00:18:38,0 days 00:17:11,0.4863,0.5137,0.5073,0.496,0.0449,0.0274,0.1331,0.0064
Nasus,Kalista,75,429,2.48,1.27,0.6109,0.3891,0.372,0.328,15048,18405,0 days 00:16:11,0 days 00:17:32,0.5968,0.4032,0.4941,0.4445,0.0166,0.0055,0.0043,0.0029
Yorick,Riven,83,92,1.7,2.17,0.4189,0.5811,0.323,0.366,17203,16568,0 days 00:18:05,0 days 00:16:06,0.4681,0.5319,0.4766,0.5244,0.0054,0.0401,0.0033,0.0043
Aatrox,Urgot,266,6,2.08,1.87,0.5299,0.4701,0.38,0.386,16241,18322,0 days 00:17:22,0 days 00:17:04,0.5075,0.4925,0.5033,0.5006,0.1485,0.0178,0.1015,0.0019
Teemo,Heimerdinger,17,74,1.89,1.65,0.4614,0.5386,0.317,0.314,19049,23222,0 days 00:16:56,0 days 00:19:44,0.5013,0.4987,0.4977,0.5131,0.0139,0.0086,0.0104,0.0085
Quinn,Irelia,133,39,1.79,1.81,0.357,0.643,0.419,0.397,18442,17167,0 days 00:15:03,0 days 00:18:46,0.5161,0.4839,0.5025,0.4577,0.0091,0.0677,0.0114,0.1462
Vladimir,Shen,8,98,1.92,3.19,0.5442,0.4558,0.37,0.443,19485,12224,0 days 00:20:56,0 days 00:16:08,0.4795,0.5205,0.498,0.5191,0.0342,0.0775,0.0247,0.1125
Ryze,Gwen,13,887,1.84,1.88,0.4878,0.5122,0.352,0.34,18385,16239,0 days 00:17:31,0 days 00:16:44,0.4479,0.5521,0.4447,0.5014,0.0104,0.0613,0.0025,0.2413
Trundle,Shen,48,98,1.67,3.14,0.5315,0.4685,0.357,0.461,14368,13667,0 days 00:19:58,0 days 00:15:25,0.4618,0.5382,0.4917,0.5182,0.0065,0.0779,0.0007,0.1132
Trundle,Quinn,48,133,1.93,1.8,0.4533,0.5467,0.353,0.401,12865,21031,0 days 00:17:42,0 days 00:15:38,0.5161,0.4839,0.4917,0.4986,0.0065,0.0091,0.0007,0.0114
Yone,Jax,777,24,1.49,1.96,0.3415,0.6585,0.359,0.375,17202,17886,0 days 00:15:35,0 days 00:16:51,0.4006,0.5994,0.4778,0.4994,0.0071,0.0423,0.052,0.0243
Gangplank,Kayle,41,10,2.19,2.02,0.5504,0.4496,0.4,0.365,18505,17713,0 days 00:18:02,0 days 00:16:28,0.4273,0.5727,0.4902,0.5077,0.0303,0.0219,0.0235,0.0035
Yone,Lucian,777,236,1.51,1.88,0.3131,0.6869,0.332,0.406,15120,19660,0 days 00:15:32,0 days 00:16:58,0.5498,0.4502,0.4778,0.4631,0.0071,0.0193,0.052,0.0429
Garen,Rumble,86,68,2.24,2.02,0.5142,0.4858,0.371,0.394,15178,19473,0 days 00:17:36,0 days 00:16:11,0.5167,0.4833,0.5028,0.4868,0.0341,0.0289,0.0168,0.2814
Malphite,Wukong,54,62,2.54,2.02,0.5433,0.4567,0.402,0.37,16256,14571,0 days 00:17:44,0 days 00:18:02,0.5175,0.4825,0.5058,0.5155,0.046,0.0318,0.1194,0.0095
Gwen,Teemo,887,17,1.73,1.7,0.5113,0.4887,0.347,0.341,16440,21816,0 days 00:16:25,0 days 00:18:03,0.4851,0.5149,0.5003,0.4977,0.0608,0.0139,0.2419,0.0104
Garen,Vayne,86,67,2.15,1.51,0.4734,0.5266,0.359,0.345,12454,20046,0 days 00:16:20,0 days 00:16:53,0.4807,0.5193,0.5028,0.4963,0.0341,0.016,0.0168,0.0528
Wukong,Viego,62,234,2.48,1.58,0.6973,0.3027,0.425,0.361,17099,16796,0 days 00:17:05,0 days 00:16:27,0.5357,0.4643,0.5155,0.4815,0.0318,0.0141,0.0095,0.1378
Viego,Kled,234,240,1.76,2.48,0.4136,0.5864,0.401,0.453,20638,17737,0 days 00:16:30,0 days 00:16:56,0.4908,0.5092,0.4815,0.5165,0.0141,0.0294,0.1378,0.0122
Nasus,Rengar,75,107,1.87,2.01,0.4624,0.5376,0.335,0.372,16374,19767,0 days 00:17:11,0 days 00:16:50,0.5074,0.4926,0.4941,0.501,0.0166,0.0175,0.0043,0.011
Vladimir,Singed,8,27,2.11,1.92,0.6383,0.3617,0.356,0.356,20186,15448,0 days 00:17:33,0 days 00:17:48,0.4929,0.5071,0.498,0.5142,0.0342,0.0101,0.0247,0.0013
Malphite,Riven,54,92,2.37,2.0,0.4562,0.5438,0.391,0.373,14601,14954,0 days 00:17:23,0 days 00:18:39,0.488,0.512,0.5058,0.5231,0.046,0.04,0.1194,0.0043
Dr. Mundo,Heimerdinger,36,74,2.24,1.86,0.4641,0.5359,0.348,0.342,14860,26563,0 days 00:16:25,0 days 00:17:29,0.459,0.541,0.4922,0.5196,0.0063,0.0086,0.0009,0.0085
Akali,Quinn,84,133,2.04,1.84,0.5978,0.4022,0.381,0.416,16797,19568,0 days 00:17:59,0 days 00:18:02,0.4864,0.5136,0.4693,0.5025,0.0659,0.0091,0.2186,0.0114
Nocturne,Gwen,56,887,2.07,1.84,0.4631,0.5369,0.415,0.385,16373,18148,0 days 00:16:07,0 days 00:16:10,0.5373,0.4627,0.5331,0.5003,0.0142,0.0608,0.0231,0.2419
Warwick,Yorick,19,83,2.2,1.62,0.6243,0.3757,0.403,0.321,17977,21111,0 days 00:15:18,0 days 00:19:50,0.5189,0.4811,0.5144,0.4796,0.0116,0.0053,0.003,0.0032
Singed,Kalista,27,429,2.43,1.4,0.382,0.618,0.426,0.359,13635,18871,0 days 00:15:28,0 days 00:18:12,0.569,0.431,0.5142,0.4445,0.0101,0.0055,0.0013,0.0029
Ryze,Nasus,13,75,1.8,2.26,0.4173,0.5827,0.349,0.347,22492,14392,0 days 00:17:56,0 days 00:16:31,0.4553,0.5447,0.4447,0.4942,0.0104,0.0162,0.0025,0.0043
Fiora,Poppy,114,78,1.38,2.26,0.4583,0.5417,0.337,0.401,16135,16626,0 days 00:17:07,0 days 00:17:01,0.4746,0.5254,0.508,0.5177,0.0525,0.0274,0.0698,0.0383
Rengar,Viego,107,234,2.18,1.64,0.684,0.316,0.406,0.376,18879,18395,0 days 00:16:46,0 days 00:16:42,0.5189,0.4811,0.501,0.4815,0.0175,0.0141,0.011,0.1378
Mordekaiser,Vladimir,82,8,1.77,2.01,0.5589,0.4411,0.334,0.352,18220,19376,0 days 00:18:30,0 days 00:17:41,0.4825,0.5175,0.4973,0.498,0.0419,0.0342,0.0158,0.0247
Shen,Quinn,98,133,3.33,1.66,0.5192,0.4808,0.449,0.39,9894,18531,0 days 00:17:02,0 days 00:20:27,0.5179,0.4821,0.5191,0.5025,0.0775,0.0091,0.1125,0.0114
Urgot,Dr. Mundo,6,36,1.86,2.36,0.5424,0.4576,0.388,0.398,18106,16248,0 days 00:16:16,0 days 00:16:58,0.4646,0.5354,0.5006,0.4979,0.0178,0.0063,0.0019,0.0009
Ornn,Rengar,516,107,2.72,1.77,0.531,0.469,0.428,0.38,15999,17030,0 days 00:17:53,0 days 00:17:24,0.5274,0.4726,0.5259,0.501,0.0432,0.0175,0.005,0.011
Sion,Riven,14,92,2.12,2.17,0.3699,0.6301,0.398,0.393,16025,19226,0 days 00:18:03,0 days 00:18:25,0.4682,0.5318,0.5135,0.5231,0.0301,0.04,0.0051,0.0043
Lucian,Garen,236,86,1.61,2.35,0.4547,0.5453,0.364,0.354,18758,13353,0 days 00:16:46,0 days 00:15:37,0.454,0.546,0.4612,0.5028,0.0193,0.0341,0.0429,0.0168
Quinn,Gnar,133,150,1.73,2.2,0.4581,0.5419,0.4,0.393,19273,15679,0 days 00:16:18,0 days 00:18:09,0.5052,0.4948,0.5025,0.5,0.0091,0.0553,0.0114,0.0649
Gwen,Kennen,887,85,1.67,2.22,0.5164,0.4836,0.338,0.364,15276,18146,0 days 00:18:30,0 days 00:17:18,0.4466,0.5534,0.5003,0.496,0.0608,0.0274,0.2419,0.0064
Heimerdinger,Yorick,74,83,1.7,2.1,0.4608,0.5392,0.294,0.309,23456,15894,0 days 00:15:47,0 days 00:17:58,0.5,0.5,0.5131,0.4796,0.0086,0.0053,0.0085,0.0032
Sett,Jax,875,24,1.8,1.77,0.4664,0.5336,0.374,0.363,16625,17561,0 days 00:16:19,0 days 00:16:06,0.4885,0.5115,0.5074,0.5016,0.1382,0.0422,0.1052,0.0243
Illaoi,Kennen,420,85,1.57,2.41,0.5494,0.4506,0.315,0.382,18580,19776,0 days 00:20:36,0 days 00:16:49,0.4621,0.5379,0.4889,0.496,0.0081,0.0274,0.0031,0.0064
Wukong,Vladimir,62,8,2.04,1.85,0.4988,0.5012,0.366,0.354,16442,18779,0 days 00:17:26,0 days 00:17:14,0.5099,0.4901,0.5155,0.498,0.0318,0.0342,0.0095,0.0247
Cho'Gath,Kled,31,240,2.05,2.58,0.4083,0.5917,0.376,0.45,17438,19977,0 days 00:15:52,0 days 00:17:43,0.502,0.498,0.5029,0.5165,0.01,0.0294,0.001,0.0122
Ryze,Urgot,13,6,1.68,2.4,0.4321,0.5679,0.347,0.394,17301,16467,0 days 00:17:28,0 days 00:16:54,0.4241,0.5759,0.4447,0.501,0.0104,0.0179,0.0025,0.0018
Kalista,Gangplank,429,41,1.38,2.14,0.4896,0.5104,0.352,0.386,18751,15486,0 days 00:17:04,0 days 00:15:09,0.4923,0.5077,0.438,0.4885,0.0055,0.0303,0.0029,0.0235
Vladimir,Sylas,8,517,1.81,1.99,0.4381,0.5619,0.348,0.405,17628,17084,0 days 00:16:48,0 days 00:17:18,0.4671,0.5329,0.498,0.5016,0.0342,0.1206,0.0247,0.242
Wukong,Teemo,62,17,2.09,1.67,0.5487,0.4513,0.376,0.34,15333,21039,0 days 00:16:40,0 days 00:18:04,0.4814,0.5186,0.5155,0.4977,0.0318,0.0139,0.0095,0.0104
Fiora,Vayne,114,67,1.82,1.44,0.5626,0.4374,0.355,0.352,15480,18116,0 days 00:16:57,0 days 00:15:52,0.5116,0.4884,0.508,0.4963,0.0525,0.016,0.0698,0.0528
Aatrox,Renekton,266,58,2.03,1.85,0.5215,0.4785,0.372,0.365,18277,15946,0 days 00:15:58,0 days 00:17:31,0.5217,0.4783,0.5033,0.4912,0.1485,0.088,0.1015,0.1333
Yasuo,Rumble,157,68,1.5,2.21,0.4078,0.5922,0.351,0.422,16343,18175,0 days 00:17:08,0 days 00:16:00,0.5023,0.4977,0.482,0.4868,0.0091,0.0289,0.1139,0.2814
Cho'Gath,Malphite,31,54,2.42,2.31,0.6087,0.3913,0.392,0.387,15959,15853,0 days 00:19:51,0 days 00:16:33,0.5732,0.4268,0.5029,0.5058,0.01,0.046,0.001,0.1194
Urgot,Gangplank,6,41,2.12,2.13,0.5477,0.4523,0.378,0.391,16755,17698,0 days 00:16:38,0 days 00:17:50,0.5144,0.4856,0.5006,0.4902,0.0178,0.0303,0.0019,0.0235
Jax,Irelia,24,39,1.86,1.48,0.5248,0.4752,0.367,0.368,17322,15420,0 days 00:16:07,0 days 00:16:11,0.5754,0.4246,0.5016,0.4577,0.0422,0.0677,0.0243,0.1462
Darius,Sylas,122,517,1.94,1.82,0.5444,0.4556,0.375,0.404,15838,15880,0 days 00:17:22,0 days 00:15:50,0.5254,0.4746,0.5073,0.5016,0.0449,0.1206,0.1331,0.242
Kled,Shen,240,98,2.28,3.02,0.5553,0.4447,0.437,0.466,16274,15509,0 days 00:20:56,0 days 00:15:29,0.4771,0.5229,0.5165,0.5191,0.0294,0.0775,0.0122,0.1125
Sylas,Tryndamere,517,23,1.9,1.69,0.4561,0.5439,0.402,0.345,17669,17149,0 days 00:14:48,0 days 00:17:37,0.4919,0.5081,0.5016,0.5069,0.1206,0.0164,0.242,0.0044
Kled,Wukong,240,62,2.3,2.11,0.5307,0.4693,0.435,0.403,17096,18823,0 days 00:17:42,0 days 00:16:00,0.5108,0.4892,0.5165,0.5155,0.0294,0.0318,0.0122,0.0095
Vayne,Rumble,67,68,1.47,2.13,0.476,0.524,0.358,0.41,18203,18111,0 days 00:17:01,0 days 00:17:33,0.4525,0.5475,0.4963,0.4868,0.016,0.0289,0.0528,0.2814
Kennen,Sion,85,14,2.07,2.52,0.5,0.5,0.363,0.4,19201,14614,0 days 00:18:01,0 days 00:19:58,0.4579,0.5421,0.496,0.5135,0.0274,0.0301,0.0064,0.0051
Aatrox,Akali,266,84,2.0,1.87,0.5045,0.4955,0.361,0.372,17053,18220,0 days 00:18:10,0 days 00:16:46,0.5253,0.4747,0.5033,0.4693,0.1485,0.0659,0.1015,0.2186
Aatrox,Kennen,266,85,1.96,2.05,0.5833,0.4167,0.356,0.36,15279,18863,0 days 00:18:42,0 days 00:17:33,0.4902,0.5098,0.5033,0.496,0.1485,0.0274,0.1015,0.0064
Sion,Ornn,14,516,2.23,2.65,0.4155,0.5845,0.411,0.421,17988,17855,0 days 00:18:54,0 days 00:18:46,0.4705,0.5295,0.5135,0.5259,0.0301,0.0432,0.0051,0.005
Vayne,Zac,67,154,1.38,2.75,0.4057,0.5943,0.325,0.43,20531,12659,0 days 00:17:53,0 days 00:16:41,0.504,0.496,0.4963,0.5083,0.016,0.011,0.0528,0.0074
Warwick,Kennen,19,85,1.98,1.95,0.6124,0.3876,0.383,0.376,13850,21275,0 days 00:18:01,0 days 00:18:32,0.4672,0.5328,0.5144,0.496,0.0116,0.0274,0.003,0.0064
Singed,Vayne,27,67,2.1,1.66,0.3836,0.6164,0.401,0.379,12698,21186,0 days 00:16:23,0 days 00:18:16,0.4858,0.5142,0.5142,0.4963,0.0101,0.016,0.0013,0.0528
Volibear,Cho'Gath,106,31,2.41,1.95,0.6851,0.3149,0.415,0.387,19028,15802,0 days 00:18:27,0 days 00:17:32,0.5239,0.4761,0.5094,0.5029,0.0393,0.01,0.0479,0.001
Warwick,Riven,19,92,2.06,1.72,0.6308,0.3692,0.416,0.365,16810,16321,0 days 00:17:55,0 days 00:17:24,0.4511,0.5489,0.5144,0.5231,0.0116,0.04,0.003,0.0043
Viego,Kennen,234,85,1.73,2.33,0.4442,0.5558,0.365,0.392,15733,19472,0 days 00:18:46,0 days 00:17:44,0.4517,0.5483,0.4815,0.496,0.0141,0.0274,0.1378,0.0064
Vayne,Riven,67,92,1.52,1.98,0.4891,0.5109,0.354,0.364,18333,13266,0 days 00:17:07,0 days 00:16:34,0.5275,0.4725,0.4963,0.5231,0.016,0.04,0.0528,0.0043
Kled,Poppy,240,78,2.18,2.28,0.4716,0.5284,0.422,0.4,16249,19324,0 days 00:17:50,0 days 00:17:22,0.5257,0.4743,0.5165,0.5177,0.0294,0.0274,0.0122,0.0383
Illaoi,Aatrox,420,266,1.46,2.2,0.4642,0.5358,0.309,0.366,24113,19262,0 days 00:18:53,0 days 00:16:24,0.5227,0.4773,0.4889,0.5033,0.0081,0.1485,0.0031,0.1015
Sion,Rumble,14,68,2.41,2.06,0.4688,0.5312,0.402,0.411,15348,20564,0 days 00:18:38,0 days 00:18:05,0.5372,0.4628,0.5135,0.4868,0.0301,0.0289,0.0051,0.2814
Mordekaiser,Gwen,82,887,1.68,1.84,0.4766,0.5234,0.346,0.37,18938,19261,0 days 00:17:11,0 days 00:17:28,0.4915,0.5085,0.4973,0.5003,0.0419,0.0608,0.0158,0.2419
Lucian,Kalista,236,429,1.75,1.48,0.517,0.483,0.391,0.368,17545,17090,0 days 00:15:19,0 days 00:16:16,0.4988,0.5012,0.4612,0.4445,0.0193,0.0055,0.0429,0.0029
Riven,Rengar,92,107,2.04,1.82,0.4919,0.5081,0.388,0.395,17755,17240,0 days 00:16:38,0 days 00:16:30,0.5581,0.4419,0.5231,0.501,0.04,0.0175,0.0043,0.011
Trundle,Nasus,48,75,1.9,1.64,0.6471,0.3529,0.37,0.32,18953,16376,0 days 00:17:56,0 days 00:15:14,0.5069,0.4931,0.4917,0.4942,0.0065,0.0162,0.0007,0.0043
Akali,Nocturne,84,56,2.18,1.93,0.613,0.387,0.409,0.401,18605,15161,0 days 00:16:54,0 days 00:17:52,0.4265,0.5735,0.4693,0.5331,0.0659,0.0142,0.2186,0.0231
Yorick,Kalista,83,429,2.11,1.62,0.505,0.495,0.33,0.361,15007,19902,0 days 00:15:30,0 days 00:15:44,0.4535,0.5465,0.4766,0.438,0.0054,0.0055,0.0033,0.0029
Akali,Warwick,84,19,1.83,1.97,0.4597,0.5403,0.386,0.385,19607,16369,0 days 00:17:53,0 days 00:18:14,0.4689,0.5311,0.4693,0.5144,0.0659,0.0116,0.2186,0.003
Quinn,Trundle,133,48,1.8,1.93,0.5467,0.4533,0.401,0.353,21031,12865,0 days 00:15:38,0 days 00:17:42,0.4839,0.5161,0.5025,0.4938,0.0091,0.0065,0.0114,0.0007
Illaoi,Volibear,420,106,1.49,2.23,0.5197,0.4803,0.335,0.369,24180,17427,0 days 00:18:41,0 days 00:15:59,0.5062,0.4938,0.4889,0.5094,0.0081,0.0393,0.0031,0.0479
Vayne,Tryndamere,67,23,1.44,1.83,0.478,0.522,0.342,0.347,20245,13989,0 days 00:15:04,0 days 00:17:14,0.4974,0.5026,0.4963,0.5069,0.016,0.0164,0.0528,0.0044
Gnar,Nocturne,150,56,2.16,2.07,0.5,0.5,0.401,0.409,17714,15514,0 days 00:17:18,0 days 00:16:22,0.4604,0.5396,0.5,0.5331,0.0553,0.0142,0.0649,0.0231
Yone,Sylas,777,517,1.54,2.12,0.391,0.609,0.354,0.411,18141,17035,0 days 00:16:27,0 days 00:16:27,0.4928,0.5072,0.4778,0.5022,0.0071,0.1205,0.052,0.2411
Rumble,Singed,68,27,2.28,1.96,0.6508,0.3492,0.41,0.376,20606,15618,0 days 00:18:10,0 days 00:17:41,0.4739,0.5261,0.4868,0.5142,0.0289,0.0101,0.2814,0.0013
Vladimir,Gwen,8,887,1.99,1.7,0.4873,0.5127,0.362,0.341,18949,17854,0 days 00:16:41,0 days 00:17:10,0.5032,0.4968,0.498,0.5003,0.0342,0.0608,0.0247,0.2419
Sion,Tryndamere,14,23,2.58,1.66,0.4208,0.5792,0.406,0.332,18041,17205,0 days 00:16:00,0 days 00:17:55,0.5744,0.4256,0.5135,0.5069,0.0301,0.0164,0.0051,0.0044
Mordekaiser,Jayce,82,126,1.83,1.88,0.6014,0.3986,0.345,0.393,15524,21369,0 days 00:17:15,0 days 00:17:59,0.4831,0.5169,0.4973,0.4811,0.0419,0.0719,0.0158,0.0497
Cho'Gath,Urgot,31,6,2.31,2.01,0.5488,0.4512,0.4,0.386,14954,18495,0 days 00:17:39,0 days 00:18:10,0.4703,0.5297,0.5029,0.5006,0.01,0.0178,0.001,0.0019
Camille,Yasuo,164,157,2.35,1.46,0.6181,0.3819,0.425,0.354,17555,16476,0 days 00:16:14,0 days 00:17:02,0.5387,0.4613,0.5,0.482,0.0328,0.0091,0.0107,0.1139
Kennen,Lucian,85,236,2.17,1.6,0.4929,0.5071,0.354,0.359,14594,16721,0 days 00:15:25,0 days 00:18:47,0.5692,0.4308,0.496,0.4612,0.0274,0.0193,0.0064,0.0429
Darius,Quinn,122,133,1.97,1.77,0.535,0.465,0.375,0.403,13983,20886,0 days 00:17:30,0 days 00:16:48,0.473,0.527,0.5073,0.5025,0.0449,0.0091,0.1331,0.0114
Rengar,Riven,107,92,1.82,2.04,0.5081,0.4919,0.395,0.388,17240,17755,0 days 00:16:30,0 days 00:16:38,0.4419,0.5581,0.501,0.5231,0.0175,0.04,0.011,0.0043
Viego,Kayle,234,10,2.0,1.85,0.6313,0.3687,0.382,0.381,17200,16510,0 days 00:17:44,0 days 00:16:21,0.5352,0.4648,0.4815,0.5077,0.0141,0.0219,0.1378,0.0035
Camille,Kled,164,240,2.02,2.34,0.4739,0.5261,0.395,0.434,20213,16724,0 days 00:16:04,0 days 00:17:39,0.4943,0.5057,0.5,0.5165,0.0328,0.0294,0.0107,0.0122
Yone,Mordekaiser,777,82,1.67,1.97,0.3902,0.6098,0.365,0.354,19135,17415,0 days 00:16:52,0 days 00:17:25,0.4883,0.5117,0.4778,0.4969,0.0071,0.0419,0.052,0.0158
Aatrox,Rengar,266,107,2.1,1.9,0.4744,0.5256,0.377,0.375,17396,17036,0 days 00:17:10,0 days 00:16:39,0.5218,0.4782,0.5033,0.501,0.1485,0.0175,0.1015,0.011
Heimerdinger,Vladimir,74,8,1.62,2.27,0.3801,0.6199,0.329,0.374,24372,18679,0 days 00:18:39,0 days 00:17:01,0.5249,0.4751,0.5131,0.498,0.0086,0.0342,0.0085,0.0247
Viego,Quinn,234,133,1.74,1.88,0.4956,0.5044,0.384,0.401,16530,19799,0 days 00:17:51,0 days 00:16:27,0.4586,0.5414,0.4815,0.5025,0.0141,0.0091,0.1378,0.0114
Maokai,Lee Sin,57,64,2.54,2.02,0.4627,0.5373,0.422,0.434,16638,20326,0 days 00:16:40,0 days 00:18:19,0.5304,0.4696,0.5325,0.5086,0.0188,0.0572,0.0109,0.4689
Camille,Sett,164,875,1.95,1.88,0.4607,0.5393,0.389,0.384,18160,18219,0 days 00:15:38,0 days 00:17:42,0.4931,0.5069,0.5,0.5074,0.0328,0.1382,0.0107,0.1052
Gnar,Wukong,150,62,1.95,2.19,0.418,0.582,0.376,0.382,17062,16294,0 days 00:17:40,0 days 00:16:58,0.4627,0.5373,0.5,0.5155,0.0553,0.0318,0.0649,0.0095
Akali,Yorick,84,83,2.32,1.67,0.6257,0.3743,0.36,0.29,17501,16796,0 days 00:15:26,0 days 00:19:13,0.5,0.5,0.4693,0.4796,0.0659,0.0053,0.2186,0.0032
Mordekaiser,Rengar,82,107,1.73,2.03,0.4816,0.5184,0.352,0.38,18324,17956,0 days 00:17:19,0 days 00:17:02,0.474,0.526,0.4973,0.501,0.0419,0.0175,0.0158,0.011
